UserID	User
744	5147149017
745	5147149018
746	5110309516
747	5110309626
748	5100309721
749	5100309485
750	5110209022
751	5112409002
752	5120309019
753	5130309305
754	5110309763
755	5130719023
756	5132409012
757	5133709052
758	5110109078
759	5110209328
760	5110109073
761	5110309499
762	5110309520
763	5110209131
764	5110309304
765	5133709188
766	5100109033
767	5120209272
768	5110519118
769	5120829038
770	5110829039
771	5112409014
772	5120309607
773	5113709197
774	5100519125
775	5140109072
776	5140109082
777	5120309158
778	5110209018
779	5147149007
780	5147139022
781	5100309125
782	5130109138
783	5120719035
784	5120719002
785	5120369062
786	5110519056
787	5110519058
788	5132609060
789	5141509040
790	5131509146
791	5120309346
792	5110309118
793	5110309809
794	5110309760
795	5140209234
796	5120309075
797	5120309396
798	5120309086
799	5110209071
800	5110719051
801	5101309005
802	5112049016
803	5110719079
804	5130209338
805	5120109191
806	5143709150
807	5110379028
808	5110309214
809	5080309981
810	5140729056
811	5110309237
812	5121109077
813	5121209105
814	5137119010
815	5100369039
816	5130719094
817	5110209360
818	5110209098
819	5110209334
820	5110209298
821	5110209221
822	5100209022
823	5120209405
824	5120209304
825	5110209372
826	5120209364
827	5120209050
828	5120209235
829	5110309331
830	5100379017
831	5130309506
832	5110309148
833	5120309438
834	5143709018
835	5110109061
836	5110309782
837	5120369071
838	5131439012
839	5133709050
840	5100159024
841	5112119003
842	5130309625
843	5141209275
844	5130309752
845	5141309055
846	5130719083
847	5111209156
848	5120809053
849	5130209226
850	5131209080
851	5131209113
852	5097149034
853	5141209090
854	5141209231
855	5120109130
856	5120209282
857	5147139014
858	5120309735
859	5121439001
860	5112059003
861	5140309058
862	5100919020
863	5130729014
864	5130209203
865	5140159002
866	5122029013
867	5120159010
868	5121509050
869	5130519114
870	5120729064
871	5130309312
872	5131209069
873	5130829037
874	5120719058
875	5131209141
876	5121209138
877	5130729071
878	5120729075
879	5120309416
880	5110729065
881	5100309090
882	5100209147
883	5111719015
884	5121919072
885	5092049020
886	5121419021
887	5130309596
888	5121209147
889	5120379106
890	5127509002
891	5131509150
892	5111619035
893	5121109027
894	5113709226
895	5130519024
896	5101619029
897	5130519072
898	5142609053
899	5132059027
900	5130519125
901	5130309635
902	5110309099
903	5120209401
904	5132029005
905	5140219355
906	5133709173
907	5120729038
908	5111719019
909	5111719002
910	5111719004
911	5111719020
912	5101109021
913	5100309065
914	5140919009
915	5100309656
916	5121109083
917	5122019003
918	5100919004
919	5130519073
920	5110159009
921	5111509071
922	5130309689
923	5121509019
924	5120209203
925	5132039005
926	5131509022
927	5120309634
928	5131719010
929	5133709196
930	5130519090
931	5130309344
932	5120719084
933	5140159027
934	5117709028
935	5130209125
936	5127509007
937	5141509054
938	5140109103
939	5100809110
940	5137159025
941	5137159027
942	5130309330
943	5121209126
944	5140309507
945	5130309401
946	5120209213
947	5122039038
948	5111509091
949	5142049017
950	5100309604
951	5134014011
952	5113709035
953	5120309453
954	5120209094
955	5110209286
956	5110209070
957	5141719011
958	5120109181
959	5130309284
960	5130109168
961	5120309140
962	5110309203
963	5120109076
964	5110109029
965	5122039042
966	5100159001
967	5100159029
968	5100309521
969	5120309081
970	5127169025
971	5141619005
972	5140519081
973	5130209133
974	5132049003
975	5131209116
976	5111209189
977	5111209072
978	5110519031
979	5131209035
980	5110309199
981	5110719075
982	5130309774
983	5100309360
984	5110719078
985	5111619018
986	5130919010
987	5112039008
988	5131509140
989	5121509140
990	5101109054
991	5100209149
992	5121109078
993	5100919001
994	5140309427
995	5123709113
996	5131209176
997	5140219074
998	5120309146
999	5130809067
1000	5111419018
1001	5103709118
1002	5130309510
1003	5141209216
1004	5140719006
1005	5130719076
1006	5133709280
1007	5130809043
1008	5130109068
1009	5140809011
1010	5110209232
1011	5120109140
1012	5100379061
1013	5117509014
1014	5122119023
1015	5122019022
1016	5141619017
1017	5131209018
1018	5143709030
1019	5137119025
1020	5130309129
1021	5090379102
1022	5120309093
1023	5111209004
1024	5131209177
1025	5120209001
1026	5101619044
1027	5120209169
1028	5112039002
1029	5130809004
1030	5130209234
1031	5120209249
1032	5131209020
1033	5120309414
1034	5120209034
1035	5100209212
1036	5122119021
1037	5111209027
1038	5127319015
1039	5143709003
1040	5130109174
1041	5100209281
1042	5111109063
1043	5131509122
1044	5121509129
1045	5130209358
1046	5131419010
1047	5141209233
1048	5132609037
1049	5120719005
1050	5111419017
1051	5111509099
1052	5110829038
1053	5117129027
1054	5120309590
1055	5130209137
1056	5130209194
1057	5140729044
1058	5110309781
1059	5110309329
1060	5110309487
1061	5110309380
1062	5111429016
1063	5131919013
1064	5111919054
1065	5121919073
1066	5100809073
1067	5130209045
1068	5121419019
1069	5120309121
1070	5140219133
1071	5120309603
1072	5140309093
1073	5131109047
1074	5140309553
1075	5130519076
1076	5121109056
1077	5111509011
1078	5120109067
1079	5120209147
1080	5120309454
1081	5137169016
1082	5101209069
1083	5121509080
1084	5137179024
1085	5130519121
1086	5111419003
1087	5130209023
1088	5130519027
1089	5120209205
1090	5120919004
1091	5130309387
1092	5130309406
1093	5130309419
1094	5130309471
1095	5130309474
1096	5130309481
1097	5130309483
1098	5130309485
1099	5140829026
1100	5140829027
1101	5140829029
1102	5140829030
1103	5141109015
1104	5141109018
1105	5141309017
1106	5141309045
1107	5141309046
1108	5141419038
1109	5141419039
1110	5141419040
1111	5141419041
1112	5141509003
1113	5141509004
1114	5141509005
1115	5141509006
1116	5141509007
1117	5141509021
1118	5140729078
1119	5140729079
1120	5140809018
1121	5140309214
1122	5140309248
1123	5140309276
1124	5140519027
1125	5140519028
1126	5140519036
1127	5140519037
1128	5140519039
1129	5140729017
1130	5140729026
1131	5140219316
1132	5140219317
1133	5140219335
1134	5140219338
1135	5141309004
1136	5140829037
1137	5141509111
1138	5142119032
1139	5142119034
1140	5142609019
1141	5142609021
1142	5141419006
1143	5141419007
1144	5141419009
1145	5140729042
1146	5140729045
1147	5141619037
1148	5141619038
1149	5140209280
1150	5140209281
1151	5140829001
1152	5140729006
1153	5141209328
1154	5132119041
1155	5140209283
1156	5140219048
1157	5143709016
1158	5140219014
1159	5140219372
1160	5140219373
1161	5140159013
1162	5140159015
1163	5140159016
1164	5140159017
1165	5140159032
1166	5140159033
1167	5132059024
1168	5132059025
1169	5132059026
1170	5132039014
1171	5132119028
1172	5130159014
1173	5131109029
1174	5130309155
1175	5132059007
1176	5142609049
1177	5143709238
1178	5140219066
1179	5140219069
1180	5140219070
1181	5140219292
1182	5140219347
1183	5140219353
1184	5140219356
1185	5140219399
1186	5140219410
1187	5140219417
1188	5140219444
1189	5140309003
1190	5140719080
1191	5140719081
1192	5140719082
1193	5140219137
1194	5140719084
1195	5140219110
1196	5140219138
1197	5140219146
1198	5140219147
1199	5140219149
1200	5140219156
1201	5140219157
1202	5140219158
1203	5140219111
1204	5140219121
1205	5140219128
1206	5140219130
1207	5140219131
1208	5140219177
1209	5131109020
1210	5131109005
1211	5131309068
1212	5131309056
1213	5131309054
1214	5131309059
1215	5131309016
1216	5131309007
1217	5134139031
1218	5134139030
1219	5134139029
1220	5134139028
1221	5132609039
1222	5132609046
1223	5132609044
1224	5132609053
1225	5132609055
1226	5132609052
1227	5132609051
1228	5132609048
1229	5132609050
1230	5132609062
1231	5132609073
1232	5132609066
1233	5137159014
1234	5137159017
1235	5137169010
1236	5134139025
1237	5140219062
1238	5140219063
1239	5140219065
1240	5140219073
1241	5134139017
1242	5134139015
1243	5134139013
1244	5134139009
1245	5134139007
1246	5134139003
1247	5131719004
1248	5140219026
1249	5140219035
1250	5140219038
1251	5140219045
1252	5140219046
1253	5140219053
1254	5140219055
1255	5140219056
1256	5140729062
1257	5140729063
1258	5140379033
1259	5140379036
1260	5130159033
1261	5100209041
1262	5113709219
1263	5120719016
1264	5100109091
1265	5100209100
1266	5122119011
1267	5122409020
1268	5120519073
1269	5132609024
1270	5110309273
1271	5110309093
1272	5100309799
1273	5100809039
1274	5130309381
1275	5120309076
1276	5110379085
1277	5110379082
1278	5121619003
1279	5130159009
1280	5110309351
1281	5110309402
1282	5130309710
1283	5130309106
1284	5130309609
1285	5130159040
1286	5142039023
1287	5133709246
1288	5130919003
1289	5132059004
1290	5137119016
1291	5120209303
1292	5120919011
1293	5130209342
1294	5144014022
1295	5131209095
1296	5110309284
1297	5132019017
1298	5120809059
1299	5112039022
1300	5110369022
1301	5120729017
1302	5100719046
1303	5120919026
1304	5131209129
1305	5122049007
1306	5100309313
1307	5100309733
1308	5110309064
1309	5123709266
1310	5131509077
1311	5132609041
1312	5141109075
1313	5130309555
1314	5110309669
1315	5141209154
1316	5120309171
1317	5130719038
1318	5110729060
1319	5132409043
1320	5121209003
1321	5131439016
1322	5121919027
1323	5131309006
1324	5121509063
1325	5132609020
1326	5130829029
1327	5140209104
1328	5111419054
1329	5130309434
1330	5130309033
1331	5130309612
1332	5130209166
1333	5120309475
1334	5120109103
1335	5120209010
1336	5120209318
1337	5120209419
1338	5100109132
1339	5110809008
1340	5111509013
1341	5130729069
1342	5120209064
1343	5111509044
1344	5112409008
1345	5110109065
1346	5131509151
1347	5113709054
1348	5147149016
1349	5110209225
1350	5120209093
1351	5124139007
1352	5131209053
1353	5140209284
1354	5130209077
1355	5110309482
1356	5120209158
1357	5131209157
1358	5120309125
1359	5121209107
1360	5120109111
1361	5137159009
1362	5120309300
1363	5120309246
1364	5130309372
1365	5133709045
1366	5122409013
1367	5121619030
1368	5147179032
1369	5120309712
1370	5121719010
1371	5130309197
1372	5110829037
1373	5110309547
1374	5130309264
1375	5120309023
1376	5120309128
1377	5110309417
1378	5110369067
1379	5100309294
1380	5100309375
1381	5130309421
1382	5110309628
1383	5110109151
1384	5101719022
1385	5120209007
1386	5130209047
1387	5110109083
1388	5130209053
1389	5121109004
1390	5110109138
1391	5120109156
1392	5110109081
1393	5110109160
1394	5120109110
1395	5120109047
1396	5110109117
1397	5112039018
1398	5112039034
1399	5132039042
1400	5131919059
1401	5142039013
1402	5131509091
1403	5131509089
1404	5140159003
1405	5131509123
1406	5131509118
1407	5100109159
1408	5120109167
1409	5120109182
1410	5121509008
1411	5120159031
1412	5110379031
1413	5110729022
1414	5120379045
1415	5120309439
1416	5130209313
1417	5120519080
1418	5121419044
1419	5137179002
1420	5100309535
1421	5120309167
1422	5130309309
1423	5120309191
1424	5130809038
1425	5131109070
1426	5130379095
1427	5130309637
1428	5130209098
1429	5131719007
1430	5110309018
1431	5130209205
1432	5134014004
1433	5140219359
1434	5130309430
1435	5131209184
1436	5111419020
1437	5134014006
1438	5100719007
1439	5131209166
1440	5120109028
1441	5110719093
1442	5122119017
1443	5140809038
1444	5130309194
1445	5130309389
1446	5130719054
1447	5130719048
1448	5121209073
1449	5131919046
1450	5120209183
1451	5111309057
1452	5110109082
1453	5120109019
1454	5132019016
1455	5130719034
1456	5120519076
1457	5110309129
1458	5131209307
1459	5120109058
1460	5130719093
1461	5120109065
1462	5130209219
1463	5131509111
1464	5110309699
1465	5110369033
1466	5133709220
1467	5131209049
1468	5110159011
1469	5110109017
1470	5100729034
1471	5100209163
1472	5111209167
1473	5102409008
1474	5120729039
1475	5121209142
1476	5130109103
1477	5140919016
1478	5121429008
1479	5140919014
1480	5122119025
1481	5130919006
1482	5111109023
1483	5120159001
1484	5110309124
1485	5140109080
1486	5132039021
1487	5130309192
1488	5130809037
1489	5130919016
1490	5130919009
1491	5130309375
1492	5120309273
1493	5120309291
1494	5110729051
1495	5130309705
1496	5120919018
1497	5120519004
1498	5100919002
1499	5111719011
1500	5140919024
1501	5147179031
1502	5120209076
1503	5100309389
1504	5120309219
1505	5130109074
1506	5120309600
1507	5120519011
1508	5130809069
1509	5107129011
1510	5130369043
1511	5120379058
1512	5110809043
1513	5110309377
1514	5130309189
1515	5120309606
1516	5111509130
1517	5111509124
1518	5110309374
1519	5142059007
1520	5130519031
1521	5141309002
1522	5141309028
1523	5141309035
1524	5141919020
1525	5140519016
1526	5130109056
1527	5110159017
1528	5130159012
1529	5100209282
1530	5110109018
1531	5110809012
1532	5121619026
1533	5131509049
1534	5131719006
1535	5141509068
1536	5121429014
1537	5130309600
1538	5132049001
1539	5121619043
1540	5140309243
1541	5120209043
1542	5120309624
1543	5120209160
1544	5130369007
1545	5110729064
1546	5130719071
1547	5140729060
1548	5130719060
1549	5133709026
1550	5130209091
1551	5130209394
1552	5130309558
1553	5140309183
1554	5133709204
1555	5131109079
1556	5110369012
1557	5131509101
1558	5111109074
1559	5130519064
1560	5130309236
1561	5110309221
1562	5124139013
1563	5147179023
1564	5140809052
1565	5110519008
1566	5131719001
1567	5110309557
1568	5103709231
1569	5100729074
1570	5110919005
1571	5141209084
1572	5131509023
1573	5140309185
1574	5121439021
1575	5100309391
1576	5130309159
1577	5120159008
1578	5110209269
1579	5100309328
1580	5130209171
1581	5110209288
1582	5101419050
1583	5121919029
1584	5100719049
1585	5121509009
1586	5131309053
1587	5131309032
1588	5111509029
1589	5137709052
1590	5132609074
1591	5100519034
1592	5111619040
1593	5132029019
1594	5132409036
1595	5100309588
1596	5117139014
1597	5110209356
1598	5097149007
1599	5110109178
1600	5141209032
1601	5131509066
1602	5110309659
1603	5141209278
1604	5122039015
1605	5130369062
1606	5121109052
1607	5120519116
1608	5112049007
1609	5101109019
1610	5120109104
1611	5120519010
1612	5122059004
1613	5121309002
1614	5117129047
1615	5137119011
1616	5141209036
1617	5100209284
1618	5140109110
1619	5134139006
1620	5121919041
1621	5122049012
1622	5130519004
1623	5130309313
1624	5141509087
1625	5137129016
1626	5120209033
1627	5141309006
1628	5131309038
1629	5120309008
1630	5111309026
1631	5141309058
1632	5141309007
1633	5140209014
1634	5130209109
1635	5120719031
1636	5120829003
1637	5120209049
1638	5101509052
1639	5111309019
1640	5124139026
1641	5130209061
1642	5140219364
1643	5130209381
1644	5110209305
1645	5110309481
1646	5131209119
1647	5132119046
1648	5120719027
1649	5100209217
1650	5113709263
1651	5130109173
1652	5100809092
1653	5111209125
1654	5130209052
1655	5131509119
1656	5100209327
1657	5141109080
1658	5130209246
1659	5131509159
1660	5130209390
1661	5120209153
1662	5121209034
1663	5130519074
1664	5120309632
1665	5110309430
1666	5100109073
1667	5120309242
1668	5120309374
1669	5120309683
1670	5120309672
1671	5100809101
1672	5110109152
1673	5110109051
1674	5100309405
1675	5130829024
1676	5147409034
1677	5111419004
1678	5140519066
1679	5120109146
1680	5131109066
1681	5120829006
1682	5120209291
1683	5101439010
1684	5140109093
1685	5100209054
1686	5120379002
1687	5100309783
1688	5111209089
1689	5130309395
1690	5130519032
1691	5142059011
1692	5130209223
1693	5137149027
1694	5120209055
1695	5130109114
1696	5130159026
1697	5130379056
1698	5110309105
1699	5121509040
1700	5120209188
1701	5100159006
1702	5144014017
1703	5110379043
1704	5142119039
1705	5110719049
1706	5120209087
1707	5140809024
1708	5142059010
1709	5121619047
1710	5103709026
1711	5142029012
1712	5110109062
1713	5120729003
1714	5120309313
1715	5130309340
1716	5120309062
1717	5131439003
1718	5130379081
1719	5130829048
1720	5131509012
1721	5131109075
1722	5131109032
1723	5140209067
1724	5140209062
1725	5140729004
1726	5100729018
1727	5110729052
1728	5130209222
1729	5120309498
1730	5111619015
1731	5143709159
1732	5133709087
1733	5133709253
1734	5130809027
1735	5130369064
1736	5114139022
1737	5141209035
1738	5131429021
1739	5120919017
1740	5120919008
1741	5130369015
1742	5122059025
1743	5100109061
1744	5120209290
1745	5142039044
1746	5130519085
1747	5130209114
1748	5130519104
1749	5090109244
1750	5120309423
1751	5140309456
1752	5120209022
1753	5120109093
1754	5133709019
1755	5130719090
1756	5120519016
1757	5111509113
1758	5127509001
1759	5113709090
1760	5100309598
1761	5140219350
1762	5110829036
1763	5140309156
1764	5100209361
1765	5130159025
1766	5120729031
1767	5141919037
1768	5130309750
1769	5110719050
1770	5133709223
1771	5110109180
1772	5140109123
1773	5140519065
1774	5140219384
1775	5110809006
1776	5103709027
1777	5131719022
1778	5123709257
1779	5130109107
1780	5130309537
1781	5110309671
1782	5100309322
1783	5121209011
1784	5100309300
1785	5121509112
1786	5100209052
1787	5110809049
1788	5130309233
1789	5130309511
1790	5130209037
1791	5120309226
1792	5121209080
1793	5100209403
1794	5124014016
1795	5112409034
1796	5111509006
1797	5121209002
1798	5131209121
1799	5130109178
1800	5113709002
1801	5134139019
1802	5130309535
1803	5142059009
1804	5140309256
1805	5110729056
1806	5141209321
1807	5140309075
1808	5121509120
1809	5110209126
1810	5120719062
1811	5112119013
1812	5130109014
1813	5110209262
1814	5100209405
1815	5120209416
1816	5120209194
1817	5123709239
1818	5130209385
1819	5120209174
1820	5120209035
1821	5120209286
1822	5112409007
1823	5130109166
1824	5140369050
1825	5137179022
1826	5110209373
1827	5100309428
1828	5100309856
1829	5130809032
1830	5120829030
1831	5111309042
1832	5121619061
1833	5100519090
1834	5110719077
1835	5130209351
1836	5130309232
1837	5117149038
1838	5122409022
1839	5110109195
1840	5130109185
1841	5110109060
1842	5120729007
1843	5120209145
1844	5120729036
1845	5122119014
1846	5130309492
1847	5140209120
1848	5133709108
1849	5130809054
1850	5111619037
1851	5120309524
1852	5111509129
1853	5100109195
1854	5121209004
1855	5140219279
1856	5110309676
1857	5132029006
1858	5100309643
1859	5120809015
1860	5140309164
1861	5120519060
1862	5141719018
1863	5141619007
1864	5111109059
1865	5131109053
1866	5131109063
1867	5131109049
1868	5131109050
1869	5120519113
1870	5131109055
1871	5121209104
1872	5137179019
